host,serial,dataset_name,model_name,freeze_backbone,classifier,adapter,prompt,opt,weight_decay,lr,base_lr,seed,epochs,image_size,batch_size,num_images_train,num_images_val,n_cluster_ratio,extractor_layer,model_name_extractor,img_per_class,val_acc_level1,val_acc_level2,val_acc_level3,val_loss,ap_w,train_acc_level1,train_acc_level2,train_acc_level3,train_loss,time_total,max_memory,flops,no_params,no_params_trainable,throughput
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,13.0213,20.252,35.5536,11.4246,18.22105287451822,100.0,100.0,100.0,0.0007,16.6481,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,34.8635,45.0645,58.1758,8.0429,40.24325509474025,100.0,100.0,100.0,0.0003,22.7534,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,48.3348,57.9958,69.727,6.8967,53.27148099425328,100.0,100.0,100.0,0.0002,22.1521,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,10.321,16.3216,30.123,14.6116,14.890719841214892,100.0,100.0,100.0,0.0006,16.6671,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,28.4428,36.6037,49.2349,11.8509,33.24101640933324,100.0,100.0,100.0,0.0006,22.749,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,35.3735,44.4944,58.1758,11.043,40.63560202174064,100.0,100.0,100.0,0.0025,22.0717,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,16.0816,22.5623,35.0735,10.2644,20.464354127720465,100.0,100.0,100.0,0.9843,16.5286,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,40.5941,48.9649,61.5962,6.9067,45.44069791594544,100.0,100.0,100.0,0.1588,22.3764,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,53.7054,62.9463,74.0774,4.8708,58.40660989175841,100.0,100.0,100.0,0.0549,21.5581,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,19.622,26.2826,39.604,9.5087,24.233192550024235,100.0,100.0,100.0,0.0266,16.9934,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,44.2844,53.6754,66.6067,5.853,49.43571280204944,100.0,100.0,100.0,0.0051,22.48,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,57.2457,65.9166,76.8977,4.1403,61.780793463961786,100.0,100.0,100.0,0.0026,21.5253,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,20.342,26.6127,40.9541,9.4168,25.098663712525106,100.0,100.0,100.0,0.004,16.4512,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,44.8845,55.7156,67.6568,5.6747,50.13962934755014,100.0,100.0,100.0,0.0009,22.7007,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,58.5959,68.4968,79.2679,3.9918,63.366336633663366,100.0,100.0,100.0,0.0005,21.586,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,15.2715,23.4923,36.9337,11.3409,20.270488587320273,100.0,100.0,100.0,0.0005,16.8429,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,37.2037,46.6247,59.0759,8.7544,42.25114819174225,100.0,100.0,100.0,0.0003,22.94,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_ssl_yfcc100m_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,49.715,59.526,70.8971,7.4554,54.60315262295459,100.0,100.0,100.0,0.0001,21.5627,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,21.3621,28.8629,42.6643,9.919,26.27801241662628,100.0,100.0,100.0,0.5642,16.7424,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,46.9847,54.4554,67.2067,6.2228,51.65131897805165,100.0,100.0,100.0,0.0992,23.2122,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,57.0357,66.1866,76.6877,4.397,61.57077246186157,100.0,100.0,100.0,0.0264,21.9968,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,22.0522,29.913,43.8344,9.7006,27.078861732327077,100.0,100.0,100.0,0.3632,16.6549,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,47.6748,55.2655,69.3369,5.8467,52.67372891135267,100.0,100.0,100.0,0.0398,23.0474,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,58.1158,66.9367,76.8377,4.2427,62.43624362436243,100.0,100.0,100.0,0.0119,22.0598,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,24.3924,31.2631,45.3645,8.9502,29.232153984629235,100.0,100.0,100.0,0.0301,16.7698,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,50.255,59.646,72.9973,5.0831,55.50324263195551,100.0,100.0,100.0,0.0022,23.1189,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,60.8761,69.757,79.598,4.3492,65.19651965196519,100.0,100.0,100.0,0.0005,22.227,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,23.4923,29.823,42.9643,9.1508,27.985875510627984,100.0,100.0,100.0,0.0091,16.7171,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,50.9151,60.5761,72.6973,5.171,55.94174802095594,100.0,100.0,100.0,0.0006,23.23,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,59.3159,68.9469,79.568,4.3484,63.989475870663995,100.0,100.0,100.0,0.0003,22.0212,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,13.6214,21.9922,34.1434,11.5992,18.35722033741836,100.0,100.0,100.0,0.0008,16.6117,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,37.2037,47.5248,61.0861,7.7901,42.71504073484272,100.0,100.0,100.0,0.0001,23.02,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,50.8551,59.736,72.6373,6.5326,55.88174202035589,100.0,100.0,100.0,0.0002,22.153,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,11.0111,16.4716,30.213,15.0289,15.442313462115443,100.0,100.0,100.0,0.0007,16.8326,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,27.3327,36.5737,49.2349,12.1519,32.38708486233239,100.0,100.0,100.0,0.0009,23.1195,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,31.1131,39.1839,52.1752,12.6471,35.973597359735976,100.0,100.0,100.0,0.0032,22.0534,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,17.0717,24.0924,36.5137,10.2024,21.55830967712156,100.0,100.0,100.0,1.1783,16.5969,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,44.9145,52.8353,65.5566,6.5731,49.67804472754968,100.0,100.0,100.0,0.1967,22.6262,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,56.4356,66.1566,75.6376,4.5357,60.86685591636087,100.0,100.0,100.0,0.0677,21.5243,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,22.2922,29.2229,42.8443,9.2004,27.035011193427035,100.0,100.0,100.0,0.034,16.7094,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,49.535,57.9958,70.087,5.1714,54.27773546585428,100.0,100.0,100.0,0.0059,22.7644,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,61.3261,69.967,79.2079,3.7569,65.45269911606546,100.0,100.0,100.0,0.0027,21.5917,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,23.1323,29.943,44.3144,9.1332,28.020494357128023,100.0,100.0,100.0,0.0046,16.346,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,49.535,59.4059,72.0672,5.0511,54.73470423965473,100.0,100.0,100.0,0.0009,22.5981,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,60.276,69.847,80.468,3.8306,64.93572434166494,100.0,100.0,100.0,0.0005,21.5789,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,16.3816,25.0225,38.8839,10.7961,21.574465138821576,100.0,100.0,100.0,0.0006,16.5017,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,39.784,50.285,63.7564,7.804,45.316070068545315,100.0,100.0,100.0,0.0001,22.7254,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.fb_swsl_ig1b_ft_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,50.6451,59.0759,71.4971,7.75,55.45708416995546,100.0,100.0,100.0,0.0002,21.559,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,15.0315,21.7822,35.8236,10.4152,19.82967527521983,100.0,100.0,100.0,0.7583,16.6847,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,38.8839,46.4146,60.9661,7.1367,43.97978259364398,100.0,100.0,100.0,0.1343,23.0936,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,49.805,58.7759,69.2469,5.2856,54.291583004454296,100.0,100.0,100.0,0.0413,22.0524,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,15.6616,23.1623,37.6838,10.2379,20.743612822820744,100.0,100.0,100.0,0.4719,16.5353,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,40.264,47.5548,61.4161,6.805,45.145283759145144,100.0,100.0,100.0,0.0561,23.1018,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,49.625,59.4059,69.2769,5.2115,54.16003138775416,100.0,100.0,100.0,0.017,22.0807,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,18.3618,25.5626,40.084,9.5784,23.374645156823377,100.0,100.0,100.0,0.0394,16.6524,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,43.0843,49.835,63.6064,6.3487,47.82016663204782,100.0,100.0,100.0,0.0029,23.3149,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,52.5953,61.4461,73.3573,5.4178,57.386507881557385,100.0,100.0,100.0,0.0006,21.9707,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,19.0519,26.4326,39.3639,9.5818,23.73929700662374,100.0,100.0,100.0,0.0123,16.6127,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,42.9043,52.3852,63.9364,6.3857,47.75785270834776,100.0,100.0,100.0,0.0009,23.197,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,53.8554,63.0063,73.9274,5.5625,58.48738720025848,100.0,100.0,100.0,0.0003,22.1087,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,12.2112,18.9319,33.0033,11.726,17.00939324701701,100.0,100.0,100.0,0.0008,16.6256,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,34.9835,44.5545,58.1458,8.2303,40.328648249440334,100.0,100.0,100.0,0.0002,23.0516,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,49.3849,58.4758,71.2571,6.3536,54.43236631355443,100.0,100.0,100.0,0.0001,22.0648,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,100,3333,,,,,10.111,16.1416,29.823,14.0986,14.659927531214665,100.0,100.0,100.0,0.0007,16.8352,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,300,3333,,,,3.0,28.3828,37.8338,52.0552,10.9988,33.84569226153385,100.0,100.0,100.0,0.0002,23.1547,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,adamw,0.05,0.001,,0,200,448,8,500,3333,,,,5.0,42.9343,52.1452,65.2565,9.0976,48.08557778854809,100.0,100.0,100.0,0.0005,22.0243,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,100,3333,,,,,12.2412,18.0918,31.9232,10.5717,16.783216783216783,100.0,100.0,100.0,1.2102,16.1999,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,300,3333,,,,3.0,35.0135,42.0642,54.7555,7.4382,39.56934154953957,100.0,100.0,100.0,0.1838,22.5632,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.003,,0,200,448,8,500,3333,,,,5.0,48.4248,56.7357,66.4866,5.3458,52.592951602852594,100.0,100.0,100.0,0.0586,21.3593,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,100,3333,,,,,15.7516,23.3123,37.0237,10.011,20.660527591220664,100.0,100.0,100.0,0.0248,16.2626,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,300,3333,,,,3.0,39.0039,47.3447,60.096,6.5993,43.87131020794388,100.0,100.0,100.0,0.0051,22.7664,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.01,,0,200,448,8,500,3333,,,,5.0,51.8452,59.676,69.997,4.9165,56.03406494495603,100.0,100.0,100.0,0.003,21.4879,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,100,3333,,,,,16.3816,23.8524,38.2238,10.0298,21.422142214221424,100.0,100.0,100.0,0.004,16.6797,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,300,3333,,,,3.0,40.084,47.7348,61.0561,6.6089,44.923723141544926,100.0,100.0,100.0,0.0009,22.5571,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.03,,0,200,448,8,500,3333,,,,5.0,54.2754,62.6463,73.3573,4.8091,58.67894481755868,100.0,100.0,100.0,0.0005,21.4731,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,100,3333,,,,,15.6316,22.6223,36.9637,11.5014,20.554363128620555,100.0,100.0,100.0,0.0006,16.546,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,300,3333,,,,3.0,36.9937,44.9445,58.6859,8.8032,41.999584573842,100.0,100.0,100.0,0.0001,22.5763,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.gluon_in1k,False,,,,sgd,0.0,0.1,,0,200,448,8,500,3333,,,,5.0,49.865,59.3459,70.357,7.1903,54.5939209305546,100.0,100.0,100.0,0.0002,21.4321,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,100,3333,,,,,11.7612,18.8119,32.7933,10.7226,16.614738396916614,100.0,100.0,100.0,1.4407,16.584,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,300,3333,,,,3.0,35.3135,44.6745,57.6958,7.6734,40.47866325094048,100.0,100.0,100.0,0.3288,23.1291,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-06,,0,200,448,8,500,3333,,,,5.0,48.0348,56.7657,68.3768,5.6841,52.729119065752734,100.0,100.0,100.0,0.1055,22.2102,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,100,3333,,,,,12.8113,20.102,34.0834,10.5429,17.72023356181772,100.0,100.0,100.0,0.8313,16.5584,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,300,3333,,,,3.0,36.8437,46.9847,59.2259,7.2429,42.008816266242015,100.0,100.0,100.0,0.1124,23.1036,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,1e-05,,0,200,448,8,500,3333,,,,5.0,49.1449,58.1458,69.577,5.3993,53.860001384753865,100.0,100.0,100.0,0.035,22.2614,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,100,3333,,,,,15.7816,24.3924,37.4437,9.8781,20.78053959242078,100.0,100.0,100.0,0.058,16.7575,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,300,3333,,,,3.0,40.6241,50.105,61.8062,6.4239,45.51224353204552,100.0,100.0,100.0,0.0049,23.1148,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,5e-05,,0,200,448,8,500,3333,,,,5.0,51.9952,60.456,71.9472,4.8804,56.59950610445661,100.0,100.0,100.0,0.001,22.2387,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,100,3333,,,,,16.5917,25.2625,38.1938,9.6968,21.57677306192158,100.0,100.0,100.0,0.0176,16.7816,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,300,3333,,,,3.0,42.0642,51.1551,63.4263,6.1552,46.993930162247,100.0,100.0,100.0,0.0015,22.969,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0001,,0,200,448,8,500,3333,,,,5.0,52.6553,61.9562,72.5173,4.751,57.23880080315723,100.0,100.0,100.0,0.0003,22.2179,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,100,3333,,,,,16.7717,25.0525,40.234,9.7407,22.18606476032219,100.0,100.0,100.0,0.0015,16.513,4.3984,16.3943,24.8048,24.8048,
camel.ee.nctu.edu.tw,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,300,3333,,,,3.0,42.0342,51.0051,63.8464,6.4049,47.06778370144707,100.0,100.0,100.0,0.0002,23.1145,4.3984,16.3943,24.8048,24.8048,
gpu,103,aircraft,hiresnet50.in1k_mocov3,False,,,,adamw,0.05,0.0005,,0,200,448,8,500,3333,,,,5.0,54.1254,64.6865,75.5776,5.1062,59.07590759075908,100.0,100.0,100.0,0.0003,22.1367,4.3984,16.3943,24.8048,24.8048,
